Seconds,Data
78957.844,543
78957.849,539
78957.854,539
78957.86,542
78957.865,542
78957.87,539
78957.875,539
78957.881,542
78957.886,540
78957.891,537
78957.896,538
78957.902,540
78957.907,537
78957.912,534
78957.917,535
78957.923,536
78957.928,532
78957.933,530
78957.938,530
78957.944,530
78957.949,524
78957.954,521
78957.959,523
78957.965,522
78957.97,517
78957.975,516
78957.98,517
78957.986,514
78957.991,511
78957.996,511
78958.001,514
78958.007,511
78958.012,508
78958.017,509
78958.023,510
78958.028,506
78958.033,503
78958.038,505
78958.044,506
78958.049,503
78958.054,503
78958.059,506
78958.065,506
78958.07,503
78958.075,503
78958.08,506
78958.086,505
78958.091,501
78958.096,501
78958.101,503
78958.107,499
78958.112,497
78958.117,499
78958.122,500
78958.128,496
78958.133,494
78958.138,496
78958.143,495
78958.149,492
78958.154,491
78958.159,494
78958.164,494
78958.17,491
78958.175,491
78958.18,495
78958.185,494
78958.191,490
78958.196,493
78958.201,495
78958.207,494
78958.212,492
78958.217,494
78958.222,496
78958.228,494
78958.233,493
78958.238,496
78958.243,497
78958.249,495
78958.254,494
78958.259,497
78958.264,497
78958.27,493
78958.275,493
78958.28,495
78958.285,494
78958.291,491
78958.296,492
78958.301,494
78958.306,493
78958.312,490
78958.317,492
78958.322,494
78958.327,492
78958.333,490
78958.338,492
78958.343,494
78958.348,491
78958.354,490
78958.359,493
78958.364,493
78958.369,489
78958.375,490
78958.38,493
78958.385,491
78958.39,488
78958.396,490
78958.401,493
78958.406,491
78958.412,489
78958.417,491
78958.422,493
78958.427,490
78958.433,488
78958.438,489
78958.443,490
78958.448,486
78958.454,485
78958.459,487
78958.464,487
78958.469,482
78958.475,481
78958.48,484
78958.485,482
78958.49,478
78958.496,480
78958.501,481
78958.506,479
78958.511,476
78958.517,476
78958.522,478
78958.527,475
78958.532,472
78958.538,475
78958.543,476
78958.548,474
78958.553,475
78958.559,480
78958.564,485
78958.569,486
78958.574,492
78958.58,501
78958.585,509
78958.59,514
78958.596,526
78958.601,538
78958.606,547
78958.611,556
78958.617,568
78958.622,581
78958.627,588
78958.632,597
78958.638,608
78958.643,618
78958.648,623
78958.653,628
78958.659,638
78958.664,643
78958.669,642
78958.674,645
78958.68,649
78958.685,648
78958.69,644
78958.695,643
78958.701,643
78958.706,638
78958.711,631
78958.716,627
78958.722,623
78958.727,614
78958.732,605
78958.737,601
78958.743,595
78958.748,586
78958.753,578
78958.759,576
78958.764,570
78958.769,561
78958.774,556
78958.78,555
78958.785,549
78958.79,542
78958.795,539
78958.801,540
78958.806,535
78958.811,531
78958.816,531
78958.822,532
78958.827,528
78958.832,526
78958.837,527
78958.843,527
78958.848,523
78958.853,521
78958.858,523
78958.864,523
78958.869,518
78958.874,517
78958.879,520
78958.885,518
78958.89,513
78958.895,513
78958.9,515
78958.906,513
78958.911,509
78958.916,510
78958.921,512
78958.927,509
78958.932,508
78958.937,510
78958.943,512
78958.948,510
78958.953,510
78958.958,514
78958.964,515
78958.969,513
78958.974,515
78958.979,519
78958.985,520
78958.99,518
78958.995,520
78959.0,525
78959.006,525
78959.011,525
78959.016,529
78959.021,534
78959.027,535
78959.032,535
78959.037,540
78959.042,542
78959.048,542
78959.053,542
78959.058,546
78959.063,547
78959.069,544
78959.074,544
78959.079,546
78959.084,545
78959.09,540
78959.095,539
78959.1,540
78959.105,537
78959.111,532
78959.116,532
78959.121,531
78959.127,527
78959.132,522
78959.137,522
78959.142,520
78959.148,515
78959.153,512
78959.158,513
78959.163,511
78959.169,506
78959.174,505
78959.179,507
78959.184,505
78959.19,501
78959.195,501
78959.2,501
78959.205,498
78959.211,495
78959.216,495
78959.221,496
78959.226,493
78959.232,490
78959.237,492
78959.242,493
78959.247,489
78959.253,488
78959.258,491
78959.263,491
78959.268,488
78959.274,488
78959.279,492
78959.284,492
78959.29,490
78959.295,492
78959.3,495
78959.305,494
78959.311,492
78959.316,494
78959.321,497
78959.326,496
78959.332,494
78959.337,497
78959.342,499
78959.347,496
78959.353,495
78959.358,498
78959.363,498
78959.368,494
78959.374,494
78959.379,496
78959.384,495
78959.389,490
78959.395,490
78959.4,493
78959.405,491
78959.41,488
78959.416,490
78959.421,491
78959.426,488
78959.431,486
78959.437,489
78959.442,490
78959.447,487
78959.452,486
78959.458,489
78959.463,489
78959.468,486
78959.473,487
78959.479,490
78959.484,489
78959.489,486
78959.495,487
78959.5,490
78959.505,489
78959.51,487
78959.516,489
78959.521,490
78959.526,488
78959.531,486
78959.537,489
78959.542,491
78959.547,489
78959.552,487
78959.558,491
78959.563,491
78959.568,488
78959.573,488
78959.579,491
78959.584,490
78959.589,487
78959.594,489
78959.6,491
78959.605,490
78959.61,487
78959.615,490
78959.621,492
78959.626,490
78959.631,489
78959.636,491
78959.642,491
78959.647,488
78959.652,486
78959.657,487
78959.663,487
78959.668,482
78959.673,480
78959.679,483
78959.684,482
78959.689,479
78959.694,480
78959.7,484
78959.705,485
78959.71,486
78959.715,492
78959.721,501
78959.726,505
78959.731,512
78959.736,524
78959.742,537
78959.747,544
78959.752,554
78959.757,569
78959.763,581
78959.768,589
78959.773,599
78959.778,612
78959.784,621
78959.789,628
78959.794,637
78959.799,647
78959.805,652
78959.81,654
78959.815,660
78959.82,665
78959.826,664
78959.831,662
78959.836,664
78959.842,664
78959.847,658
78959.852,653
78959.857,652
78959.863,647
78959.868,637
78959.873,631
78959.878,626
78959.884,618
78959.889,607
78959.894,600
78959.899,595
78959.905,587
78959.91,578
78959.915,574
78959.92,571
78959.926,564
78959.931,558
78959.936,557
78959.941,555
78959.947,549
78959.952,545
78959.957,546
78959.962,543
78959.968,538
78959.973,537
78959.978,539
78959.983,538
78959.989,534
78959.994,535
78959.999,537
78960.004,535
78960.01,531
78960.015,532
78960.02,533
78960.025,530
78960.031,528
78960.036,529
78960.041,531
78960.047,528
78960.052,527
78960.057,531
78960.062,532
78960.068,530
78960.073,531
78960.078,536
78960.083,538
78960.089,536
78960.094,538
78960.099,542
78960.104,541
78960.11,539
78960.115,541
78960.12,544
78960.125,543
78960.131,542
78960.136,546
78960.141,549
78960.146,546
78960.152,545
78960.157,548
78960.162,549
78960.167,545
78960.173,544
78960.178,547
78960.183,546
78960.188,542
78960.194,542
78960.199,543
78960.204,540
78960.21,536
78960.215,534
78960.22,534
78960.225,530
78960.231,526
78960.236,526
78960.241,524
78960.246,519
78960.252,516
78960.257,517
78960.262,515
78960.267,510
78960.273,508
78960.278,509
78960.283,505
78960.288,501
78960.294,500
78960.299,501
78960.304,498
78960.309,493
78960.315,493
78960.32,494
78960.325,490
78960.33,487
78960.336,490
78960.341,491
78960.346,487
78960.351,486
78960.357,489
78960.362,489
78960.367,486
78960.372,485
78960.378,488
78960.383,488
78960.388,485
78960.393,487
78960.399,490
78960.404,489
78960.409,486
78960.415,489
78960.42,491
78960.425,489
78960.43,487
78960.436,489
78960.441,491
78960.446,488
78960.451,487
78960.457,490
78960.462,491
78960.467,487
78960.472,488
78960.478,491
78960.483,491
78960.488,488
78960.493,489
78960.499,493
78960.504,491
78960.509,489
78960.514,491
78960.52,493
78960.525,491
78960.53,487
78960.535,490
78960.541,491
78960.546,489
78960.551,487
78960.556,490
78960.562,491
78960.567,488
78960.572,487
78960.577,490
78960.583,489
78960.588,485
78960.593,485
78960.599,488
78960.604,486
78960.609,483
78960.614,484
78960.62,486
78960.625,483
78960.63,480
78960.635,481
78960.641,481
78960.646,478
78960.651,476
78960.656,478
78960.662,478
78960.667,475
78960.672,474
78960.677,477
78960.683,477
78960.688,474
78960.693,475
78960.698,477
78960.704,476
78960.709,474
78960.714,475
78960.719,479
78960.725,477
78960.73,476
78960.735,479
78960.74,480
78960.746,480
78960.751,480
78960.756,483
78960.761,483
78960.767,480
78960.772,478
78960.777,480
78960.783,479
78960.788,475
78960.793,474
78960.798,476
78960.804,474
78960.809,469
78960.814,470
78960.819,471
78960.825,469
78960.83,465
78960.835,467
78960.84,469
78960.846,465
78960.851,463
78960.856,466
78960.861,467
78960.867,464
78960.872,463
78960.877,467
78960.882,468
78960.888,466
78960.893,468
78960.898,471
78960.903,471
78960.909,469
78960.914,472
78960.919,475
78960.924,474
78960.93,472
78960.935,474
78960.94,476
78960.945,473
78960.951,472
78960.956,475
78960.961,476
78960.967,473
78960.972,473
78960.977,477
78960.982,476
78960.988,473
78960.993,473
78960.998,476
78961.003,475
78961.009,472
78961.014,472
78961.019,475
78961.024,471
78961.03,467
78961.035,468
78961.04,468
78961.045,464
78961.051,460
78961.056,462
78961.061,462
78961.066,458
78961.072,458
78961.077,462
78961.082,464
78961.087,463
78961.093,468
78961.098,476
78961.103,482
78961.108,486
78961.114,496
78961.119,507
78961.124,515
78961.129,523
78961.135,536
78961.14,549
78961.145,558
78961.151,566
78961.156,580
78961.161,590
78961.166,596
78961.172,604
78961.177,614
78961.182,621
78961.187,622
78961.193,626
78961.198,632
78961.203,631
78961.208,630
78961.214,630
78961.219,632
78961.224,628
78961.229,623
78961.235,621
78961.24,619
78961.245,609
78961.25,603
78961.256,600
78961.261,595
78961.266,585
78961.271,578
78961.277,575
78961.282,569
78961.287,560
78961.292,556
78961.298,553
78961.303,547
78961.308,541
78961.313,538
78961.319,537
78961.324,534
78961.329,528
78961.335,528
78961.34,529
78961.345,525
78961.35,522
78961.356,524
78961.361,525
78961.366,520
78961.371,519
78961.377,521
78961.382,519
78961.387,515
78961.392,514
78961.398,516
78961.403,512
78961.408,509
78961.413,511
78961.419,512
78961.424,510
78961.429,507
78961.434,508
78961.44,510
78961.445,507
78961.45,507
78961.455,510
78961.461,511
78961.466,509
78961.471,509
78961.476,512
78961.482,514
78961.487,511
78961.492,512
78961.497,516
78961.503,516
78961.508,515
78961.513,518
78961.519,521
78961.524,519
78961.529,517
78961.534,520
78961.54,522
78961.545,519
78961.55,517
78961.555,519
78961.561,519
78961.566,515
78961.571,514
78961.576,516
78961.582,514
78961.587,510
78961.592,510
78961.597,512
78961.603,510
78961.608,506
78961.613,506
78961.618,508
78961.624,505
78961.629,502
78961.634,503
78961.639,504
78961.645,501
78961.65,499
78961.655,500
78961.66,500
78961.666,495
78961.671,493
78961.676,494
78961.682,492
78961.687,487
78961.692,484
78961.697,488
78961.703,485
78961.708,481
78961.713,480
78961.718,482
78961.724,480
78961.729,476
78961.734,478
78961.739,479
78961.745,477
78961.75,474
78961.755,477
78961.76,478
78961.766,474
78961.771,474
78961.776,477
78961.781,476
78961.787,473
78961.792,474
78961.797,476
78961.802,475
78961.808,472
78961.813,474
78961.818,477
78961.823,475
78961.829,473
78961.834,475
78961.839,477
78961.844,475
78961.85,474
78961.855,478
78961.86,479
78961.866,476
78961.871,476
78961.876,478
78961.881,478
78961.887,475
78961.892,476
78961.897,479
78961.902,478
78961.908,475
78961.913,476
78961.918,479
78961.923,477
78961.929,474
78961.934,476
78961.939,477
78961.944,474
78961.95,472
78961.955,475
78961.96,476
78961.965,473
78961.971,472
78961.976,475
78961.981,476
78961.986,473
78961.992,474
78961.997,476
78962.002,474
78962.007,473
78962.013,472
78962.018,475
78962.023,473
78962.028,469
78962.034,471
78962.039,473
78962.044,469
78962.05,466
78962.055,469
78962.06,469
78962.065,465
78962.071,463
78962.076,466
78962.081,466
78962.086,462
78962.092,462
78962.097,464
78962.102,464
78962.107,460
78962.113,462
78962.118,465
78962.123,463
78962.128,460
78962.134,462
78962.139,465
78962.144,463
78962.149,461
78962.155,464
78962.16,465
78962.165,461
78962.17,461
78962.176,464
78962.181,464
78962.186,461
78962.191,461
78962.197,463
78962.202,463
78962.207,460
78962.213,462
78962.218,465
78962.223,463
78962.228,461
78962.234,463
78962.239,464
78962.244,461
78962.249,459
78962.255,462
78962.26,463
78962.265,461
78962.27,460
78962.276,464
78962.281,464
78962.286,461
78962.291,461
78962.297,464
78962.302,461
78962.307,457
78962.312,456
78962.318,456
78962.323,452
78962.328,447
78962.333,447
78962.339,448
78962.344,444
78962.349,441
78962.354,443
78962.36,444
78962.365,442
78962.37,443
78962.375,449
78962.381,454
78962.386,457
78962.391,462
78962.396,472
78962.402,479
78962.407,483
78962.412,493
78962.418,505
78962.423,512
78962.428,518
78962.433,528
78962.439,538
78962.444,544
78962.449,550
78962.454,560
78962.46,568
78962.465,571
78962.47,575
78962.475,582
78962.481,584
78962.486,583
78962.491,583
78962.496,586
78962.502,585
78962.507,579
78962.512,579
78962.517,578
78962.523,572
78962.528,564
78962.533,561
78962.538,557
78962.544,550
78962.549,541
78962.554,539
78962.559,534
78962.565,526
78962.57,521
78962.575,520
78962.58,516
78962.586,509
78962.591,506
78962.596,506
78962.602,502
78962.607,497
78962.612,496
78962.617,497
78962.623,493
78962.628,488
78962.633,487
78962.638,489
78962.644,485
78962.649,482
78962.654,483
78962.659,484
78962.665,480
78962.67,479
78962.675,481
78962.68,482
78962.686,478
78962.691,478
78962.696,481
78962.701,481
78962.707,478
78962.712,480
78962.717,484
78962.722,483
78962.728,481
78962.733,484
78962.738,487
78962.743,486
78962.749,485
78962.754,489
78962.759,491
78962.764,489
78962.77,489
78962.775,493
78962.78,495
78962.785,493
78962.791,494
78962.796,499
78962.801,499
78962.807,497
78962.812,498
78962.817,502
78962.822,502
78962.828,500
78962.833,501
78962.838,504
78962.843,501
78962.849,499
78962.854,502
78962.859,503
78962.864,499
78962.87,498
78962.875,500
78962.88,500
78962.885,497
78962.891,496
78962.896,497
78962.901,496
78962.906,492
78962.912,492
78962.917,494
78962.922,491
78962.927,487
78962.933,487
78962.938,489
78962.943,485
78962.948,482
78962.954,483
78962.959,484
78962.964,480
78962.969,478
78962.975,480
78962.98,480
78962.985,476
78962.991,476
78962.996,476
78963.001,475
78963.006,471
78963.012,470
78963.017,472
78963.022,469
78963.027,466
78963.033,467
78963.038,470
78963.043,468
78963.048,466
78963.054,468
78963.059,470
78963.064,468
78963.069,467
78963.075,470
78963.08,472
78963.085,469
78963.09,470
78963.096,472
78963.101,473
78963.106,471
78963.111,472
78963.117,474
78963.122,473
78963.127,470
78963.132,472
78963.138,475
78963.143,473
78963.148,472
78963.154,474
78963.159,475
78963.164,472
78963.169,471
78963.175,473
78963.18,473
78963.185,471
78963.19,471
78963.196,474
78963.201,473
78963.206,471
78963.211,471
78963.217,474
78963.222,473
78963.227,470
78963.232,471
78963.238,473
78963.243,472
78963.248,470
78963.253,473
78963.259,475
78963.264,474
78963.269,473
78963.274,476
78963.28,477
78963.285,473
78963.29,473
78963.295,475
78963.301,474
78963.306,471
78963.311,471
78963.316,472
78963.322,470
78963.327,467
78963.332,468
78963.338,470
78963.343,467
78963.348,465
78963.353,468
78963.359,470
78963.364,467
78963.369,466
78963.374,469
78963.38,471
78963.385,468
78963.39,468
78963.395,472
78963.401,472
78963.406,468
78963.411,469
78963.416,470
78963.422,468
78963.427,464
78963.432,464
78963.437,466
78963.443,462
78963.448,459
78963.453,460
78963.458,462
78963.464,459
78963.469,458
78963.474,463
78963.479,466
78963.485,466
78963.49,470
78963.495,478
78963.5,484
78963.506,488
78963.511,496
78963.516,506
78963.522,512
78963.527,518
78963.532,527
78963.537,538
78963.543,544
78963.548,549
78963.553,559
78963.558,567
78963.564,571
78963.569,575
78963.574,582
78963.579,586
78963.585,586
78963.59,587
78963.595,591
78963.6,591
78963.606,588
78963.611,587
78963.616,587
78963.621,583
78963.627,577
78963.632,575
78963.637,574
78963.642,568
78963.648,563
78963.653,560
78963.658,558
78963.663,552
78963.669,547
78963.674,546
78963.679,544
78963.684,537
78963.69,534
78963.695,534
78963.7,531
78963.706,526
78963.711,525
78963.716,525
78963.721,522
78963.727,518
78963.732,517
78963.737,520
78963.742,517
78963.748,514
78963.753,515
78963.758,516
78963.763,512
78963.769,511
78963.774,513
78963.779,513
78963.784,509
78963.79,509
78963.795,511
78963.8,511
78963.805,506
78963.811,507
78963.816,509
78963.821,508
78963.826,505
78963.832,508
78963.837,512
78963.842,511
78963.847,511
78963.853,514
78963.858,517
78963.863,516
78963.869,515
78963.874,520
78963.879,521
78963.884,518
78963.89,518
78963.895,522
78963.9,522
78963.905,518
78963.911,519
78963.916,521
78963.921,520
78963.926,516
78963.932,517
78963.937,519
78963.942,517
78963.947,514
78963.953,516
78963.958,517
78963.963,514
78963.968,512
78963.974,515
78963.979,515
78963.984,510
78963.989,509
78963.995,512
78964.0,511
78964.005,507
78964.01,507
78964.016,508
78964.021,506
78964.026,501
78964.031,501
78964.037,502
78964.042,499
78964.047,495
78964.053,496
78964.058,497
78964.063,493
78964.068,490
78964.074,493
78964.079,494
78964.084,489
78964.089,489
78964.095,492
78964.1,492
78964.105,488
78964.11,488
78964.116,491
78964.121,489
78964.126,487
78964.131,487
78964.137,490
78964.142,487
78964.147,484
78964.152,486
78964.158,488
78964.163,486
78964.168,484
78964.173,487
78964.179,489
78964.184,487
78964.189,487
78964.194,491
78964.2,491
78964.205,489
78964.21,491
78964.215,494
78964.221,493
78964.226,491
78964.231,492
78964.236,494
78964.242,492
78964.247,490
78964.252,492
78964.258,494
78964.263,491
78964.268,490
78964.273,492
78964.279,493
78964.284,490
78964.289,489
78964.294,492
78964.3,492
78964.305,489
78964.31,489
78964.315,492
78964.321,490
78964.326,487
78964.331,488
78964.336,490
78964.342,487
78964.347,484
78964.352,486
78964.357,488
78964.363,485
78964.368,483
78964.373,487
